Name,ID,Has Block,Mod,Class
minecraft:brick_block,45,true,minecraft,net.minecraft.item.ItemBlock
minecraft:tnt,46,true,minecraft,net.minecraft.item.ItemBlock
minecraft:bookshelf,47,true,minecraft,net.minecraft.item.ItemBlock
minecraft:mossy_cobblestone,48,true,minecraft,net.minecraft.item.ItemBlock
minecraft:obsidian,49,true,minecraft,net.minecraft.item.ItemBlock
minecraft:torch,50,true,minecraft,net.minecraft.item.ItemBlock
minecraft:fire,51,true,minecraft,net.minecraft.item.ItemBlock
minecraft:mob_spawner,52,true,minecraft,codechicken.nei.ItemMobSpawner
minecraft:oak_stairs,53,true,minecraft,net.minecraft.item.ItemBlock
minecraft:chest,54,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:redstone_wire_technical,55,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:diamond_ore,56,true,minecraft,net.minecraft.item.ItemBlock
minecraft:diamond_block,57,true,minecraft,net.minecraft.item.ItemBlock
minecraft:crafting_table,58,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:wheat_technical,59,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:farmland,60,true,minecraft,net.minecraft.item.ItemBlock
minecraft:furnace,61,true,minecraft,net.minecraft.item.ItemBlock
minecraft:lit_furnace,62,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:standing_sign_technical,63,true,DragonAPI,net.minecraft.item.ItemBlock
DragonAPI:minecraft:wooden_door_technical,64,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:ladder,65,true,minecraft,net.minecraft.item.ItemBlock
minecraft:rail,66,true,minecraft,net.minecraft.item.ItemBlock
minecraft:stone_stairs,67,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:wall_sign_technical,68,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:lever,69,true,minecraft,net.minecraft.item.ItemBlock
minecraft:stone_pressure_plate,70,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:iron_door_technical,71,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:wooden_pressure_plate,72,true,minecraft,net.minecraft.item.ItemBlock
minecraft:redstone_ore,73,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:lit_redstone_ore_technical,74,true,DragonAPI,net.minecraft.item.ItemBlock
DragonAPI:minecraft:unlit_redstone_torch_technical,75,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:redstone_torch,76,true,minecraft,net.minecraft.item.ItemBlock
minecraft:stone_button,77,true,minecraft,net.minecraft.item.ItemBlock
minecraft:snow_layer,78,true,minecraft,net.minecraft.item.ItemSnow
minecraft:ice,79,true,minecraft,net.minecraft.item.ItemBlock
minecraft:snow,80,true,minecraft,net.minecraft.item.ItemBlock
minecraft:cactus,81,true,minecraft,net.minecraft.item.ItemBlock
minecraft:clay,82,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:reeds_technical,83,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:jukebox,84,true,minecraft,net.minecraft.item.ItemBlock
minecraft:fence,85,true,minecraft,net.minecraft.item.ItemBlock
minecraft:pumpkin,86,true,minecraft,net.minecraft.item.ItemBlock
minecraft:netherrack,87,true,minecraft,net.minecraft.item.ItemBlock
minecraft:soul_sand,88,true,minecraft,net.minecraft.item.ItemBlock
minecraft:glowstone,89,true,minecraft,net.minecraft.item.ItemBlock
minecraft:portal,90,true,minecraft,net.minecraft.item.ItemBlock
minecraft:lit_pumpkin,91,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:cake_technical,92,true,DragonAPI,net.minecraft.item.ItemBlock
DragonAPI:minecraft:unpowered_repeater_technical,93,true,DragonAPI,net.minecraft.item.ItemBlock
DragonAPI:minecraft:powered_repeater_technical,94,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:stained_glass,95,true,minecraft,net.minecraft.item.ItemCloth
minecraft:trapdoor,96,true,minecraft,net.minecraft.item.ItemBlock
minecraft:monster_egg,97,true,minecraft,net.minecraft.item.ItemMultiTexture
minecraft:stonebrick,98,true,minecraft,net.minecraft.item.ItemMultiTexture
minecraft:brown_mushroom_block,99,true,minecraft,net.minecraft.item.ItemBlock
minecraft:red_mushroom_block,100,true,minecraft,net.minecraft.item.ItemBlock
minecraft:iron_bars,101,true,minecraft,net.minecraft.item.ItemBlock
minecraft:glass_pane,102,true,minecraft,net.minecraft.item.ItemBlock
minecraft:melon_block,103,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:pumpkin_stem_technical,104,true,DragonAPI,net.minecraft.item.ItemBlock
DragonAPI:minecraft:melon_stem_technical,105,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:vine,106,true,minecraft,net.minecraft.item.ItemColored
minecraft:fence_gate,107,true,minecraft,net.minecraft.item.ItemBlock
minecraft:brick_stairs,108,true,minecraft,net.minecraft.item.ItemBlock
minecraft:stone_brick_stairs,109,true,minecraft,net.minecraft.item.ItemBlock
minecraft:mycelium,110,true,minecraft,net.minecraft.item.ItemBlock
minecraft:waterlily,111,true,minecraft,net.minecraft.item.ItemLilyPad
minecraft:nether_brick,112,true,minecraft,net.minecraft.item.ItemBlock
minecraft:nether_brick_fence,113,true,minecraft,net.minecraft.item.ItemBlock
minecraft:nether_brick_stairs,114,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:nether_wart_technical,115,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:enchanting_table,116,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:brewing_stand_technical,117,true,DragonAPI,net.minecraft.item.ItemBlock
DragonAPI:minecraft:cauldron_technical,118,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:end_portal,119,true,minecraft,net.minecraft.item.ItemBlock
minecraft:end_portal_frame,120,true,minecraft,net.minecraft.item.ItemBlock
minecraft:end_stone,121,true,minecraft,net.minecraft.item.ItemBlock
minecraft:dragon_egg,122,true,minecraft,net.minecraft.item.ItemBlock
minecraft:redstone_lamp,123,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:lit_redstone_lamp_technical,124,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:double_wooden_slab,125,true,minecraft,net.minecraft.item.ItemSlab
minecraft:wooden_slab,126,true,minecraft,net.minecraft.item.ItemSlab
minecraft:cocoa,127,true,minecraft,net.minecraft.item.ItemBlock
minecraft:sandstone_stairs,128,true,minecraft,net.minecraft.item.ItemBlock
minecraft:emerald_ore,129,true,minecraft,net.minecraft.item.ItemBlock
minecraft:ender_chest,130,true,minecraft,net.minecraft.item.ItemBlock
minecraft:tripwire_hook,131,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:tripwire_technical,132,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:emerald_block,133,true,minecraft,net.minecraft.item.ItemBlock
minecraft:spruce_stairs,134,true,minecraft,net.minecraft.item.ItemBlock
minecraft:birch_stairs,135,true,minecraft,net.minecraft.item.ItemBlock
minecraft:jungle_stairs,136,true,minecraft,net.minecraft.item.ItemBlock
minecraft:command_block,137,true,minecraft,net.minecraft.item.ItemBlock
minecraft:beacon,138,true,minecraft,net.minecraft.item.ItemBlock
minecraft:cobblestone_wall,139,true,minecraft,net.minecraft.item.ItemMultiTexture
DragonAPI:minecraft:flower_pot_technical,140,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:carrots,141,true,minecraft,net.minecraft.item.ItemBlock
minecraft:potatoes,142,true,minecraft,net.minecraft.item.ItemBlock
minecraft:wooden_button,143,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:skull_technical,144,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:anvil,145,true,minecraft,net.minecraft.item.ItemAnvilBlock
minecraft:trapped_chest,146,true,minecraft,net.minecraft.item.ItemBlock
minecraft:light_weighted_pressure_plate,147,true,minecraft,net.minecraft.item.ItemBlock
minecraft:heavy_weighted_pressure_plate,148,true,minecraft,net.minecraft.item.ItemBlock
DragonAPI:minecraft:unpowered_comparator_technical,149,true,DragonAPI,net.minecraft.item.ItemBlock
DragonAPI:minecraft:powered_comparator_technical,150,true,DragonAPI,net.minecraft.item.ItemBlock
minecraft:daylight_detector,151,true,minecraft,net.minecraft.item.ItemBlock
minecraft:redstone_block,152,true,minecraft,net.minecraft.item.ItemBlock
minecraft:quartz_ore,153,true,minecraft,net.minecraft.item.ItemBlock
minecraft:hopper,154,true,minecraft,net.minecraft.item.ItemBlock
minecraft:quartz_block,155,true,minecraft,net.minecraft.item.ItemMultiTexture
minecraft:quartz_stairs,156,true,minecraft,net.minecraft.item.ItemBlock
minecraft:activator_rail,157,true,minecraft,net.minecraft.item.ItemBlock
minecraft:dropper,158,true,minecraft,net.minecraft.item.ItemBlock
minecraft:stained_hardened_clay,159,true,minecraft,net.minecraft.item.ItemCloth
minecraft:stained_glass_pane,160,true,minecraft,net.minecraft.item.ItemCloth
minecraft:leaves2,161,true,minecraft,net.minecraft.item.ItemLeaves
minecraft:log2,162,true,minecraft,net.minecraft.item.ItemMultiTexture
minecraft:acacia_stairs,163,true,minecraft,net.minecraft.item.ItemBlock
minecraft:dark_oak_stairs,164,true,minecraft,net.minecraft.item.ItemBlock
ArchimedesShipsPlus:marker,165,true,ArchimedesShipsPlus,net.minecraft.item.ItemBlock
ArchimedesShipsPlus:floater,166,true,ArchimedesShipsPlus,net.minecraft.item.ItemBlock
ArchimedesShipsPlus:balloon,167,true,ArchimedesShipsPlus,net.minecraft.item.ItemCloth
ArchimedesShipsPlus:gauge,168,true,ArchimedesShipsPlus,ckathode.archimedes.blockitem.ItemGaugeBlock
ArchimedesShipsPlus:seat,169,true,ArchimedesShipsPlus,net.minecraft.item.ItemBlock
minecraft:hay_block,170,true,minecraft,net.minecraft.item.ItemBlock
minecraft:carpet,171,true,minecraft,net.minecraft.item.ItemCloth
minecraft:hardened_clay,172,true,minecraft,net.minecraft.item.ItemBlock
minecraft:coal_block,173,true,minecraft,net.minecraft.item.ItemBlock
minecraft:packed_ice,174,true,minecraft,net.minecraft.item.ItemBlock
minecraft:double_plant,175,true,minecraft,net.minecraft.item.ItemDoublePlant
ArchimedesShipsPlus:buffer,176,true,ArchimedesShipsPlus,net.minecraft.item.ItemBlock
ArchimedesShipsPlus:engine,177,true,ArchimedesShipsPlus,net.minecraft.item.ItemBlock
ArchimedesShipsPlus:crate_wood,178,true,ArchimedesShipsPlus,net.minecraft.item.ItemBlock
ArchimedesShipsPlus:anchorPoint,179,true,ArchimedesShipsPlus,net.minecraft.item.ItemBlock
ashenwheat:ashWheatCrop,180,true,ashenwheat,net.minecraft.item.ItemBlock
ashenwheat:ashWheatBale,181,true,ashenwheat,net.minecraft.item.ItemBlock
ashenwheat:scintillaWheatCrop,182,true,ashenwheat,net.minecraft.item.ItemBlock
ashenwheat:scintillaWheatBale,183,true,ashenwheat,net.minecraft.item.ItemBlock
ashenwheat:ossidVine,184,true,ashenwheat,net.minecraft.item.ItemBlock
ashenwheat:ossidRoot,185,true,ashenwheat,net.minecraft.item.ItemBlock
ashenwheat:ossidLantern,186,true,ashenwheat,net.minecraft.item.ItemBlock
ashenwheat:thundergrass,187,true,ashenwheat,net.minecraft.item.ItemBlock
BiblioCraft:BiblioPaneler,188,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFurniturePaneler
BiblioCraft:BiblioClipboard,189,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioTypewriter,190,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTypewriter
BiblioCraft:BiblioClock,191,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemClock
BiblioCraft:BiblioFlatPainting,192,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFlat
BiblioCraft:BiblioSimplePainting,193,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameSimple
BiblioCraft:BiblioMiddlePainting,194,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameMiddle
BiblioCraft:BiblioFancyPainting,195,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFancy
BiblioCraft:BiblioBorderlessPainting,196,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameBorderless
BiblioCraft:BiblioPaintPress,197,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioSwordPedestal,198,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSwordPedestal
BiblioCraft:BiblioFancySign,199,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancySign
BiblioCraft:BiblioWorkbench,200,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancyWorkbench
BiblioCraft:BiblioBell,201,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Bibliotheca,202,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemBookcaseMaster
BiblioCraft:BookcaseFilled,203,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemBookcaseCreative
BiblioCraft:BiblioPotionShelf,204,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPotionShelfMaster
BiblioCraft:BiblioShelf,205,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemGenericShelfMaster
BiblioCraft:BiblioRack,206,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponRackMaster
BiblioCraft:BiblioCase,207,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponCaseMaster
BiblioCraft:BiblioLabel,208,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLabelMaster
BiblioCraft:BiblioDesk,209,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWritingDesk
BiblioCraft:BiblioTable,210,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTable
BiblioCraft:Armor Stand,211,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Typesetting Machine,212,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Printing Press,213,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioLantern,214,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioIronLantern,215,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioLamp,216,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioIronLamp,217,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioStuffs,218,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemStuffsMaster
BiblioCraft:BiblioMapFrames,219,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemMapFrame
BiblioCraft:BiblioSeats,220,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSeat
ExtrabiomesXL:leaves_1,221,true,ExtrabiomesXL,extrabiomes.items.ItemCustomLeaves
ExtrabiomesXL:plants4,222,true,ExtrabiomesXL,extrabiomes.items.ItemCatTail
ExtrabiomesXL:terrain_blocks2,223,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:flower1,224,true,ExtrabiomesXL,extrabiomes.items.ItemFlower
ExtrabiomesXL:flower2,225,true,ExtrabiomesXL,extrabiomes.items.ItemFlower
ExtrabiomesXL:flower3,226,true,ExtrabiomesXL,extrabiomes.items.ItemFlower
ExtrabiomesXL:grass,227,true,ExtrabiomesXL,extrabiomes.items.ItemGrass
ExtrabiomesXL:leaves_4,228,true,ExtrabiomesXL,extrabiomes.items.ItemCustomGreenLeaves
ExtrabiomesXL:leaves_2,229,true,ExtrabiomesXL,extrabiomes.items.ItemCustomNewLeaves
ExtrabiomesXL:leaves_3,230,true,ExtrabiomesXL,extrabiomes.items.ItemCustomMoreLeaves
ExtrabiomesXL:leaf_pile,231,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:terrain_blocks1,232,true,ExtrabiomesXL,extrabiomes.items.ItemRedRock
ExtrabiomesXL:saplings_1,233,true,ExtrabiomesXL,extrabiomes.items.ItemSapling
ExtrabiomesXL:saplings_2,234,true,ExtrabiomesXL,extrabiomes.items.ItemNewSapling
ExtrabiomesXL:log1,235,true,ExtrabiomesXL,extrabiomes.utility.MultiItemBlock
ExtrabiomesXL:log2,236,true,ExtrabiomesXL,extrabiomes.utility.MultiItemBlock
ExtrabiomesXL:mini_log_1,237,true,ExtrabiomesXL,extrabiomes.items.ItemCustomMiniLog
ExtrabiomesXL:cornerlog_baldcypress,238,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_rainboweucalyptus,239,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_oak,240,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_fir,241,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_redwood,242,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:log_elbow_baldcypress,243,true,ExtrabiomesXL,extrabiomes.items.ItemKneeLog
ExtrabiomesXL:log_elbow_rainbow_eucalyptus,244,true,ExtrabiomesXL,extrabiomes.items.ItemKneeLog
ExtrabiomesXL:vines,245,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:waterplant1,246,true,ExtrabiomesXL,extrabiomes.items.ItemBlockWaterPlant
ExtrabiomesXL:tile.extrabiomes.crop.strawberry,247,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:quicksand,248,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:planks,249,true,ExtrabiomesXL,extrabiomes.utility.MultiItemBlock
ExtrabiomesXL:woodslab2,250,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemNewWoodSlab
ExtrabiomesXL:double_woodslab2,251,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemNewWoodSlab
ExtrabiomesXL:woodslab,252,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemWoodSlab
ExtrabiomesXL:double_woodslab,253,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemWoodSlab
ExtrabiomesXL:stairs.redwood,254,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.fir,255,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
minecraft:iron_shovel,256,false,minecraft,net.minecraft.item.ItemSpade
minecraft:iron_pickaxe,257,false,minecraft,net.minecraft.item.ItemPickaxe
minecraft:iron_axe,258,false,minecraft,net.minecraft.item.ItemAxe
minecraft:flint_and_steel,259,false,minecraft,net.minecraft.item.ItemFlintAndSteel
minecraft:apple,260,false,minecraft,net.minecraft.item.ItemFood
minecraft:bow,261,false,minecraft,net.minecraft.item.ItemBow
minecraft:arrow,262,false,minecraft,net.minecraft.item.Item
minecraft:coal,263,false,minecraft,net.minecraft.item.ItemCoal
minecraft:diamond,264,false,minecraft,net.minecraft.item.Item
minecraft:iron_ingot,265,false,minecraft,net.minecraft.item.Item
minecraft:gold_ingot,266,false,minecraft,net.minecraft.item.Item
minecraft:iron_sword,267,false,minecraft,net.minecraft.item.ItemSword
minecraft:wooden_sword,268,false,minecraft,net.minecraft.item.ItemSword
minecraft:wooden_shovel,269,false,minecraft,net.minecraft.item.ItemSpade
minecraft:wooden_pickaxe,270,false,minecraft,net.minecraft.item.ItemPickaxe
minecraft:wooden_axe,271,false,minecraft,net.minecraft.item.ItemAxe
minecraft:stone_sword,272,false,minecraft,net.minecraft.item.ItemSword
minecraft:stone_shovel,273,false,minecraft,net.minecraft.item.ItemSpade
minecraft:stone_pickaxe,274,false,minecraft,net.minecraft.item.ItemPickaxe
minecraft:stone_axe,275,false,minecraft,net.minecraft.item.ItemAxe
minecraft:diamond_sword,276,false,minecraft,net.minecraft.item.ItemSword
minecraft:diamond_shovel,277,false,minecraft,net.minecraft.item.ItemSpade
minecraft:diamond_pickaxe,278,false,minecraft,net.minecraft.item.ItemPickaxe
minecraft:diamond_axe,279,false,minecraft,net.minecraft.item.ItemAxe
minecraft:stick,280,false,minecraft,net.minecraft.item.Item
minecraft:bowl,281,false,minecraft,net.minecraft.item.Item
minecraft:mushroom_stew,282,false,minecraft,net.minecraft.item.ItemSoup
minecraft:golden_sword,283,false,minecraft,net.minecraft.item.ItemSword
minecraft:golden_shovel,284,false,minecraft,net.minecraft.item.ItemSpade
minecraft:golden_pickaxe,285,false,minecraft,net.minecraft.item.ItemPickaxe
minecraft:golden_axe,286,false,minecraft,net.minecraft.item.ItemAxe
minecraft:string,287,false,minecraft,net.minecraft.item.ItemReed
minecraft:feather,288,false,minecraft,net.minecraft.item.Item
minecraft:gunpowder,289,false,minecraft,net.minecraft.item.Item
minecraft:wooden_hoe,290,false,minecraft,net.minecraft.item.ItemHoe
minecraft:stone_hoe,291,false,minecraft,net.minecraft.item.ItemHoe
minecraft:iron_hoe,292,false,minecraft,net.minecraft.item.ItemHoe
minecraft:diamond_hoe,293,false,minecraft,net.minecraft.item.ItemHoe
minecraft:golden_hoe,294,false,minecraft,net.minecraft.item.ItemHoe
minecraft:wheat_seeds,295,false,minecraft,net.minecraft.item.ItemSeeds
minecraft:wheat,296,false,minecraft,net.minecraft.item.Item
minecraft:bread,297,false,minecraft,net.minecraft.item.ItemFood
minecraft:leather_helmet,298,false,minecraft,net.minecraft.item.ItemArmor
minecraft:leather_chestplate,299,false,minecraft,net.minecraft.item.ItemArmor
minecraft:leather_leggings,300,false,minecraft,net.minecraft.item.ItemArmor
minecraft:leather_boots,301,false,minecraft,net.minecraft.item.ItemArmor
minecraft:chainmail_helmet,302,false,minecraft,net.minecraft.item.ItemArmor
minecraft:chainmail_chestplate,303,false,minecraft,net.minecraft.item.ItemArmor
minecraft:chainmail_leggings,304,false,minecraft,net.minecraft.item.ItemArmor
minecraft:chainmail_boots,305,false,minecraft,net.minecraft.item.ItemArmor
minecraft:iron_helmet,306,false,minecraft,net.minecraft.item.ItemArmor
minecraft:iron_chestplate,307,false,minecraft,net.minecraft.item.ItemArmor
minecraft:iron_leggings,308,false,minecraft,net.minecraft.item.ItemArmor
minecraft:iron_boots,309,false,minecraft,net.minecraft.item.ItemArmor
minecraft:diamond_helmet,310,false,minecraft,net.minecraft.item.ItemArmor
minecraft:diamond_chestplate,311,false,minecraft,net.minecraft.item.ItemArmor
minecraft:diamond_leggings,312,false,minecraft,net.minecraft.item.ItemArmor
minecraft:diamond_boots,313,false,minecraft,net.minecraft.item.ItemArmor
minecraft:golden_helmet,314,false,minecraft,net.minecraft.item.ItemArmor
minecraft:golden_chestplate,315,false,minecraft,net.minecraft.item.ItemArmor
minecraft:golden_leggings,316,false,minecraft,net.minecraft.item.ItemArmor
minecraft:golden_boots,317,false,minecraft,net.minecraft.item.ItemArmor
minecraft:flint,318,false,minecraft,net.minecraft.item.Item
minecraft:porkchop,319,false,minecraft,net.minecraft.item.ItemFood
minecraft:cooked_porkchop,320,false,minecraft,net.minecraft.item.ItemFood
minecraft:painting,321,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:golden_apple,322,false,minecraft,net.minecraft.item.ItemAppleGold
minecraft:sign,323,false,minecraft,net.minecraft.item.ItemSign
minecraft:wooden_door,324,false,minecraft,net.minecraft.item.ItemDoor
minecraft:bucket,325,false,minecraft,net.minecraft.item.ItemBucket
minecraft:water_bucket,326,false,minecraft,net.minecraft.item.ItemBucket
minecraft:lava_bucket,327,false,minecraft,net.minecraft.item.ItemBucket
minecraft:minecart,328,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:saddle,329,false,minecraft,net.minecraft.item.ItemSaddle
minecraft:iron_door,330,false,minecraft,net.minecraft.item.ItemDoor
minecraft:redstone,331,false,minecraft,net.minecraft.item.ItemRedstone
minecraft:snowball,332,false,minecraft,net.minecraft.item.ItemSnowball
minecraft:boat,333,false,minecraft,net.minecraft.item.ItemBoat
minecraft:leather,334,false,minecraft,net.minecraft.item.Item
minecraft:milk_bucket,335,false,minecraft,net.minecraft.item.ItemBucketMilk
minecraft:brick,336,false,minecraft,net.minecraft.item.Item
minecraft:clay_ball,337,false,minecraft,net.minecraft.item.Item
minecraft:reeds,338,false,minecraft,net.minecraft.item.ItemReed
minecraft:paper,339,false,minecraft,net.minecraft.item.Item
minecraft:book,340,false,minecraft,net.minecraft.item.ItemBook
minecraft:slime_ball,341,false,minecraft,net.minecraft.item.Item
minecraft:chest_minecart,342,false,minecraft,net.minecraft.item.ItemMinecart
